in s,C1 in V
-8.1913140E-01,-5.88496E-02
-8.1903960E-01,5.88262E-02
-8.1894780E-01,1.20898E-03
-8.1885600E-01,-2.07637E-02
-8.1876420E-01,4.12480E-02
-8.1867240E-01,-5.49434E-02
-8.1858060E-01,6.02910E-02
-8.1848880E-01,-5.44551E-02
-8.1839700E-01,-8.13105E-02
-8.1830520E-01,1.78105E-02
-8.1821340E-01,7.24980E-02
-8.1812160E-01,6.17559E-02
-8.1802980E-01,-6.71504E-02
-8.1793800E-01,1.63457E-02
-8.1784620E-01,6.02910E-02
-8.1775440E-01,7.55664E-03
-8.1766260E-01,-7.30098E-02
-8.1757080E-01,7.55664E-03
-8.1747900E-01,4.02715E-02
-8.1738720E-01,-7.93574E-02
-8.1729540E-01,1.92754E-02
-8.1720360E-01,4.51543E-02
-8.1711180E-01,6.76152E-02
-8.1702000E-01,5.58965E-02
-8.1692820E-01,6.22441E-02
-8.1683640E-01,5.49199E-02
-8.1674460E-01,7.00566E-02
-8.1665280E-01,-4.12715E-02
-8.1656100E-01,2.90410E-02
-8.1646920E-01,6.76152E-02
-8.1637740E-01,6.32207E-02
-8.1628560E-01,-1.97871E-02
-8.1619380E-01,-7.74043E-02
-8.1610200E-01,1.53691E-02
-8.1601020E-01,3.44121E-02
-8.1591840E-01,-7.69160E-02
-8.1582660E-01,-6.60352E-03
-8.1573480E-01,6.22441E-02
-8.1564300E-01,3.19707E-02
-8.1555120E-01,-2.56465E-02
-8.1545940E-01,-7.98457E-02
-8.1536760E-01,5.34551E-02
-8.1527580E-01,7.34746E-02
-8.1518400E-01,4.61309E-02
-8.1509220E-01,-6.86152E-02
-8.1500040E-01,5.78496E-02
-8.1490860E-01,3.49004E-02
-8.1481680E-01,-4.90840E-02
-8.1472500E-01,5.68730E-02
-8.1463320E-01,7.59160E-02
-8.1454140E-01,6.37090E-02
-8.1444960E-01,-7.78926E-02
-8.1435780E-01,7.44512E-02
-8.1426600E-01,-8.55664E-03
-8.1417420E-01,-7.34980E-02
-8.1408240E-01,5.83379E-02
-8.1399060E-01,7.10332E-02
-8.1389880E-01,6.02910E-02
-8.1380700E-01,-2.85762E-02
-8.1371520E-01,-7.10566E-02
-8.1362340E-01,-1.72070E-03
-8.1353160E-01,1.58574E-02
-8.1343980E-01,6.07793E-02
-8.1334800E-01,7.54277E-02
-8.1325620E-01,7.15215E-02
-8.1316440E-01,7.64043E-02
-8.1307260E-01,7.83574E-02
-8.1298080E-01,7.34746E-02
-8.1288900E-01,4.95488E-02
-8.1279720E-01,-6.42207E-02
-8.1270540E-01,-7.00801E-02
-8.1261360E-01,-7.25215E-02
-8.1252180E-01,-7.00801E-02
-8.1243000E-01,-6.56855E-02
-8.1233820E-01,2.67383E-03
-8.1224640E-01,5.58965E-02
-8.1215460E-01,5.05254E-02
-8.1206280E-01,7.15215E-02
-8.1197100E-01,8.04492E-03
-8.1187920E-01,-7.05684E-02
-8.1178740E-01,3.34355E-02
-8.1169560E-01,6.76152E-02
-8.1160380E-01,-4.90840E-02
-8.1151200E-01,-6.22676E-02
-8.1142020E-01,-2.95527E-02
-8.1132840E-01,-1.39277E-02
-8.1123660E-01,2.61113E-02
-8.1114480E-01,6.66387E-02
-8.1105300E-01,7.68926E-02
-8.1096120E-01,7.44512E-02
-8.1086940E-01,7.88457E-02
-8.1077760E-01,-2.55859E-04
-8.1068580E-01,-5.78730E-02
-8.1059400E-01,5.88262E-02
-8.1050220E-01,5.83379E-02
-8.1041040E-01,-6.66621E-02
-8.1031860E-01,1.34160E-02
-8.1022680E-01,7.98223E-02
-8.1013500E-01,5.05254E-02
-8.1004320E-01,-5.39668E-02
-8.0995140E-01,-5.98262E-02
-8.0985960E-01,9.02148E-03
-8.0976780E-01,7.20098E-02
-8.0967600E-01,-6.81270E-02
-8.0958420E-01,4.75957E-02
-8.0949240E-01,2.51348E-02
-8.0940060E-01,1.97637E-02
-8.0930880E-01,2.51348E-02
-8.0921700E-01,7.29863E-02
-8.0912520E-01,-6.56855E-02
-8.0903340E-01,7.83574E-02
-8.0894160E-01,-5.15254E-02
-8.0884980E-01,-4.90840E-02
-8.0875800E-01,5.49199E-02
-8.0866620E-01,-1.97871E-02
-8.0857440E-01,5.00371E-02
-8.0848260E-01,-6.81270E-02
-8.0839080E-01,1.20898E-03
-8.0829900E-01,1.43926E-02
-8.0820720E-01,7.20098E-02
-8.0811540E-01,7.10332E-02
-8.0802360E-01,7.34746E-02
-8.0793180E-01,2.07402E-02
-8.0784000E-01,1.92754E-02
-8.0774820E-01,7.34746E-02
-8.0765640E-01,5.29668E-02
-8.0756460E-01,5.68730E-02
-8.0747280E-01,7.00566E-02
-8.0738100E-01,7.29863E-02
-8.0728920E-01,-3.00410E-02
-8.0719740E-01,-7.39863E-02
-8.0710560E-01,-6.61738E-02
-8.0701380E-01,-1.24629E-02
-8.0692200E-01,5.68730E-02
-8.0683020E-01,8.95879E-02
-8.0673840E-01,-1.92988E-02
-8.0664660E-01,-5.39668E-02
-8.0655480E-01,3.39238E-02
-8.0646300E-01,2.22051E-02
-8.0637120E-01,6.66387E-02
-8.0627940E-01,7.29863E-02
-8.0618760E-01,-6.32441E-02
-8.0609580E-01,-5.98262E-02
-8.0600400E-01,7.20703E-04
-8.0591220E-01,7.59160E-02
-8.0582040E-01,1.09746E-02
-8.0572860E-01,-1.19746E-02
-8.0563680E-01,-7.69160E-02
-8.0554500E-01,-5.29902E-02
-8.0545320E-01,-6.61738E-02
-8.0536140E-01,2.18555E-03
-8.0526960E-01,-2.71113E-02
-8.0517780E-01,-7.59395E-02
-8.0508600E-01,-2.75996E-02
-8.0499420E-01,7.44512E-02
-8.0490240E-01,-7.49629E-02
-8.0481060E-01,5.44316E-02
-8.0471880E-01,-1.39277E-02
-8.0462700E-01,-4.02949E-02
-8.0453520E-01,2.18555E-03
-8.0444340E-01,-2.27168E-02
-8.0435160E-01,-6.17793E-02
-8.0425980E-01,-5.39668E-02
-8.0416800E-01,3.05059E-02
-8.0407620E-01,7.10332E-02
-8.0398440E-01,-4.27363E-02
-8.0389260E-01,-7.44746E-02
-8.0380080E-01,5.11523E-03
-8.0370900E-01,6.71270E-02
-8.0361720E-01,-1.58809E-02
-8.0352540E-01,-7.30098E-02
-8.0343360E-01,3.53887E-02
-8.0334180E-01,1.24395E-02
-8.0325000E-01,-7.74043E-02
-8.0315820E-01,5.19902E-02
-8.0306640E-01,3.24590E-02
-8.0297460E-01,-7.59395E-02
-8.0288280E-01,2.46465E-02
-8.0279100E-01,7.54277E-02
-8.0269920E-01,-3.68770E-02
-8.0260740E-01,5.19902E-02
-8.0251560E-01,-5.98262E-02
-8.0242380E-01,1.09746E-02
-8.0233200E-01,6.71270E-02
-8.0224020E-01,-6.51973E-02
-8.0214840E-01,5.60352E-03
-8.0205660E-01,3.73418E-02
-8.0196480E-01,-2.36934E-02
-8.0187300E-01,6.81035E-02
-8.0178120E-01,-4.17598E-02
-8.0168940E-01,-3.59004E-02
-8.0159760E-01,6.41973E-02
-8.0150580E-01,-5.83613E-02
-8.0141400E-01,-8.08223E-02
-8.0132220E-01,-5.98262E-02
-8.0123040E-01,3.97832E-02
-8.0113860E-01,-3.59004E-02
-8.0104680E-01,-6.22676E-02
-8.0095500E-01,7.68926E-02
-8.0086320E-01,5.78496E-02
-8.0077140E-01,6.58008E-03
-8.0067960E-01,-6.47090E-02
-8.0058780E-01,-8.17988E-02
-8.0049600E-01,-8.08223E-02
-8.0040420E-01,-7.59395E-02
-8.0031240E-01,-2.56465E-02
-8.0022060E-01,6.81035E-02
-8.0012880E-01,6.51738E-02
-8.0003700E-01,7.68926E-02
-7.9994520E-01,2.46465E-02
-7.9985340E-01,-9.10762E-02
-7.9976160E-01,1.73223E-02
-7.9966980E-01,6.02910E-02
-7.9957800E-01,-7.74043E-02
-7.9948620E-01,-4.76191E-02
-7.9939440E-01,-7.98457E-02
-7.9930260E-01,-3.54121E-02
-7.9921080E-01,5.00371E-02
-7.9911900E-01,4.12480E-02
-7.9902720E-01,-8.27754E-02
-7.9893540E-01,3.19707E-02
-7.9884360E-01,7.00566E-02
-7.9875180E-01,6.71270E-02
-7.9866000E-01,5.10137E-02
-7.9856820E-01,-4.61543E-02
-7.9847640E-01,-1.34395E-02
-7.9838460E-01,-5.83613E-02
-7.9829280E-01,-7.10566E-02
-7.9820100E-01,-6.51973E-02
-7.9810920E-01,-4.90840E-02
-7.9801740E-01,-2.90645E-02
-7.9792560E-01,-6.86152E-02
-7.9783380E-01,-5.00605E-02
-7.9774200E-01,-6.66621E-02
-7.9765020E-01,-1.88105E-02
-7.9755840E-01,-6.76387E-02
-7.9746660E-01,-1.63691E-02
-7.9737480E-01,6.41973E-02
-7.9728300E-01,-7.09180E-03
-7.9719120E-01,-3.63887E-02
-7.9709940E-01,-7.54512E-02
-7.9700760E-01,-7.39863E-02
-7.9691580E-01,-1.83223E-02
-7.9682400E-01,1.29277E-02
-7.9673220E-01,-1.92988E-02
-7.9664040E-01,-7.74043E-02
-7.9654860E-01,5.29668E-02
-7.9645680E-01,3.68535E-02
-7.9636500E-01,-7.59395E-02
-7.9627320E-01,-7.88691E-02
-7.9618140E-01,8.53320E-03
-7.9608960E-01,6.51738E-02
-7.9599780E-01,6.22441E-02
-7.9590600E-01,7.34746E-02
-7.9581420E-01,2.51348E-02
-7.9572240E-01,1.34160E-02
-7.9563060E-01,-3.88301E-02
-7.9553880E-01,-7.93574E-02
-7.9544700E-01,1.69727E-03
-7.9535520E-01,6.41973E-02
-7.9526340E-01,-3.15059E-02
-7.9517160E-01,6.51738E-02
-7.9507980E-01,-7.58008E-03
-7.9498800E-01,-7.64277E-02
-7.9489620E-01,2.61113E-02
-7.9480440E-01,6.02910E-02
-7.9471260E-01,6.07793E-02
-7.9462080E-01,6.51738E-02
-7.9452900E-01,3.63652E-02
-7.9443720E-01,2.26934E-02
-7.9434540E-01,-7.69160E-02
-7.9425360E-01,-3.73652E-02
-7.9416180E-01,-4.65039E-03
-7.9407000E-01,3.49004E-02
-7.9397820E-01,7.54277E-02
-7.9388640E-01,6.90801E-02
-7.9379460E-01,5.00371E-02
-7.9370280E-01,-5.83613E-02
-7.9361100E-01,-4.81074E-02
-7.9351920E-01,2.95293E-02
-7.9342740E-01,6.56621E-02
-7.9333560E-01,-6.42207E-02
-7.9324380E-01,-7.39863E-02
-7.9315200E-01,-6.47090E-02
-7.9306020E-01,-7.78926E-02
-7.9296840E-01,-6.32441E-02
-7.9287660E-01,5.24785E-02
-7.9278480E-01,6.56621E-02
-7.9269300E-01,7.10332E-02
-7.9260120E-01,-2.20898E-03
-7.9250940E-01,2.61113E-02
-7.9241760E-01,7.29863E-02
-7.9232580E-01,7.98223E-02
-7.9223400E-01,3.29473E-02
-7.9214220E-01,2.67383E-03
-7.9205040E-01,-6.71504E-02
-7.9195860E-01,-3.29707E-02
-7.9186680E-01,-6.12910E-02
-7.9177500E-01,-7.54512E-02
-7.9168320E-01,-6.56855E-02
-7.9159140E-01,-3.73652E-02
-7.9149960E-01,3.65039E-03
-7.9140780E-01,1.29277E-02
-7.9131600E-01,4.95488E-02
-7.9122420E-01,7.24980E-02
-7.9113240E-01,6.02910E-02
-7.9104060E-01,7.88457E-02
-7.9094880E-01,4.66191E-02
-7.9085700E-01,6.27324E-02
-7.9076520E-01,2.90410E-02
-7.9067340E-01,-3.18555E-03
-7.9058160E-01,-7.54512E-02
-7.9048980E-01,5.10137E-02
-7.9039800E-01,7.34746E-02
-7.9030620E-01,6.85918E-02
-7.9021440E-01,5.78496E-02
-7.9012260E-01,6.56621E-02
-7.9003080E-01,5.73613E-02
-7.8993900E-01,6.02910E-02
-7.8984720E-01,4.02715E-02
-7.8975540E-01,-4.61543E-02
-7.8966360E-01,-7.49629E-02
-7.8957180E-01,-6.66621E-02
-7.8948000E-01,-7.25215E-02
-7.8938820E-01,-7.09180E-03
-7.8929640E-01,-4.66426E-02
-7.8920460E-01,-7.34980E-02
-7.8911280E-01,4.22246E-02
-7.8902100E-01,2.31816E-02
-7.8892920E-01,-6.76387E-02
-7.8883740E-01,5.19902E-02
-7.8874560E-01,7.10332E-02
-7.8865380E-01,7.24980E-02
-7.8856200E-01,7.64043E-02
-7.8847020E-01,4.90605E-02
-7.8837840E-01,-7.78926E-02
-7.8828660E-01,-5.59199E-02
-7.8819480E-01,-3.44355E-02
-7.8810300E-01,6.17559E-02
-7.8801120E-01,6.02910E-02
-7.8791940E-01,-5.34785E-02
-7.8782760E-01,-7.15449E-02
-7.8773580E-01,-7.10566E-02
-7.8764400E-01,-5.44551E-02
-7.8755220E-01,1.34160E-02
-7.8746040E-01,2.65996E-02
-7.8736860E-01,3.97832E-02
-7.8727680E-01,3.44121E-02
-7.8718500E-01,-2.27168E-02
-7.8709320E-01,-1.78340E-02
-7.8700140E-01,7.29863E-02
-7.8690960E-01,2.67383E-03
-7.8681780E-01,-1.63691E-02
-7.8672600E-01,5.44316E-02
-7.8663420E-01,9.99805E-03
-7.8654240E-01,-6.71504E-02
-7.8645060E-01,6.85918E-02
-7.8635880E-01,7.39629E-02
-7.8626700E-01,-3.68770E-02
-7.8617520E-01,8.04492E-03
-7.8608340E-01,3.63652E-02
-7.8599160E-01,-6.17793E-02
-7.8589980E-01,-3.93184E-02
-7.8580800E-01,-7.93574E-02
-7.8571620E-01,-3.78535E-02
-7.8562440E-01,6.17559E-02
-7.8553260E-01,3.88066E-02
-7.8544080E-01,-1.88105E-02
-7.8534900E-01,-5.00605E-02
-7.8525720E-01,-3.54121E-02
-7.8516540E-01,-2.22285E-02
-7.8507360E-01,1.34160E-02
-7.8498180E-01,4.17363E-02
-7.8489000E-01,3.29473E-02
-7.8479820E-01,5.58965E-02
-7.8470640E-01,7.29863E-02
-7.8461460E-01,4.71074E-02
-7.8452280E-01,-6.95918E-02
-7.8443100E-01,6.66387E-02
-7.8433920E-01,-3.49238E-02
-7.8424740E-01,-4.46895E-02
-7.8415560E-01,-1.97871E-02
-7.8406380E-01,-1.23242E-03
-7.8397200E-01,4.07598E-02
-7.8388020E-01,6.37090E-02
-7.8378840E-01,-4.81074E-02
-7.8369660E-01,-7.25215E-02
-7.8360480E-01,1.20898E-03
-7.8351300E-01,6.17559E-02
-7.8342120E-01,7.20098E-02
-7.8332940E-01,8.53320E-03
-7.8323760E-01,-7.49629E-02
-7.8314580E-01,-7.74043E-02
-7.8305400E-01,-5.34785E-02
-7.8296220E-01,-1.19746E-02
-7.8287040E-01,-7.20332E-02
-7.8277860E-01,-5.68965E-02
-7.8268680E-01,4.80840E-02
-7.8259500E-01,3.73418E-02
-7.8250320E-01,-6.03145E-02
-7.8241140E-01,6.27324E-02
-7.8231960E-01,-3.78535E-02
-7.8222780E-01,-4.61543E-02
-7.8213600E-01,3.16211E-03
-7.8204420E-01,6.07793E-02
-7.8195240E-01,-8.27754E-02
-7.8186060E-01,-4.02949E-02
-7.8176880E-01,4.46660E-02
-7.8167700E-01,8.95879E-02
-7.8158520E-01,-4.95723E-02
-7.8149340E-01,4.46660E-02
-7.8140160E-01,-5.39668E-02
-7.8130980E-01,3.92949E-02
-7.8121800E-01,6.85918E-02
-7.8112620E-01,6.76152E-02
-7.8103440E-01,3.92949E-02
-7.8094260E-01,4.85723E-02
-7.8085080E-01,-6.95918E-02
-7.8075900E-01,3.92949E-02
-7.8066720E-01,6.37090E-02
-7.8057540E-01,4.95488E-02
-7.8048360E-01,6.02910E-02
-7.8039180E-01,5.93145E-02
-7.8030000E-01,-6.12910E-02
-7.8020820E-01,4.13867E-03
-7.8011640E-01,6.22441E-02
-7.8002460E-01,-3.10176E-02
-7.7993280E-01,-7.98457E-02
-7.7984100E-01,6.76152E-02
-7.7974920E-01,3.19707E-02
-7.7965740E-01,-1.39277E-02
-7.7956560E-01,-7.49629E-02
-7.7947380E-01,-7.59395E-02
-7.7938200E-01,-1.29512E-02
-7.7929020E-01,7.10332E-02
-7.7919840E-01,6.61504E-02
-7.7910660E-01,7.00566E-02
-7.7901480E-01,-7.10566E-02
-7.7892300E-01,-3.98066E-02
-7.7883120E-01,-1.53926E-02
-7.7873940E-01,6.58008E-03
-7.7864760E-01,-6.42207E-02
-7.7855580E-01,-5.20137E-02
-7.7846400E-01,-5.78730E-02
-7.7837220E-01,6.56621E-02
-7.7828040E-01,-5.59199E-02
-7.7818860E-01,-8.08223E-02
-7.7809680E-01,-7.98457E-02
-7.7800500E-01,5.39434E-02
-7.7791320E-01,5.93145E-02
-7.7782140E-01,2.61113E-02
-7.7772960E-01,-8.08223E-02
-7.7763780E-01,-2.51582E-02
-7.7754600E-01,-3.78535E-02
-7.7745420E-01,-7.59395E-02
-7.7736240E-01,6.32207E-02
-7.7727060E-01,-8.47285E-02
-7.7717880E-01,4.85723E-02
-7.7708700E-01,7.64043E-02
-7.7699520E-01,6.37090E-02
-7.7690340E-01,7.06836E-03
-7.7681160E-01,-2.85762E-02
-7.7671980E-01,-2.55859E-04
-7.7662800E-01,2.18555E-03
-7.7653620E-01,2.41582E-02
-7.7644440E-01,5.29668E-02
-7.7635260E-01,7.73809E-02
-7.7626080E-01,6.90801E-02
-7.7616900E-01,-3.10176E-02
-7.7607720E-01,5.60352E-03
-7.7598540E-01,3.58770E-02
-7.7589360E-01,-4.02949E-02
-7.7580180E-01,1.68340E-02
-7.7571000E-01,4.80840E-02
-7.7561820E-01,4.61309E-02
-7.7552640E-01,7.55664E-03
-7.7543460E-01,-5.29902E-02
-7.7534280E-01,6.37090E-02
-7.7525100E-01,-3.34590E-02
-7.7515920E-01,-1.97871E-02
-7.7506740E-01,6.61504E-02
-7.7497560E-01,2.80645E-02
-7.7488380E-01,-7.69160E-02
-7.7479200E-01,6.61504E-02
-7.7470020E-01,-8.13105E-02
-7.7460840E-01,6.22441E-02
-7.7451660E-01,-6.61738E-02
-7.7442480E-01,5.58965E-02
-7.7433300E-01,4.80840E-02
-7.7424120E-01,-7.39863E-02
-7.7414940E-01,6.90801E-02
-7.7405760E-01,-6.95918E-02
-7.7396580E-01,2.90410E-02
-7.7387400E-01,-7.20332E-02
-7.7378220E-01,-4.32246E-02
-7.7369040E-01,7.10332E-02
-7.7359860E-01,5.60352E-03
-7.7350680E-01,-5.93379E-02
-7.7341500E-01,6.85918E-02
-7.7332320E-01,1.19512E-02
-7.7323140E-01,-7.69160E-02
-7.7313960E-01,-6.32441E-02
-7.7304780E-01,-3.29707E-02
-7.7295600E-01,-8.03340E-02
-7.7286420E-01,-7.88691E-02
-7.7277240E-01,-3.39473E-02
-7.7268060E-01,1.34160E-02
-7.7258880E-01,-4.27363E-02
-7.7249700E-01,6.61504E-02
-7.7240520E-01,-7.20332E-02
-7.7231340E-01,2.61113E-02
-7.7222160E-01,-3.93184E-02
-7.7212980E-01,7.24980E-02
-7.7203800E-01,-1.14863E-02
-7.7194620E-01,-7.20332E-02
-7.7185440E-01,7.29863E-02
-7.7176260E-01,-7.59395E-02
-7.7167080E-01,7.34746E-02
-7.7157900E-01,-3.78535E-02
-7.7148720E-01,-3.67383E-03
-7.7139540E-01,6.90801E-02
-7.7130360E-01,-7.59395E-02
-7.7121180E-01,5.88262E-02
-7.7112000E-01,7.29863E-02
-7.7102820E-01,4.46660E-02
-7.7093640E-01,-1.09980E-02
-7.7084460E-01,-7.00801E-02
-7.7075280E-01,-1.05098E-02
-7.7066100E-01,7.24980E-02
-7.7056920E-01,3.19707E-02
-7.7047740E-01,-7.10566E-02
-7.7038560E-01,-5.54316E-02
-7.7029380E-01,-3.63887E-02
-7.7020200E-01,6.81035E-02
-7.7011020E-01,4.80840E-02
-7.7001840E-01,-3.49238E-02
-7.6992660E-01,-1.00215E-02
-7.6983480E-01,5.63848E-02
-7.6974300E-01,6.95684E-02
-7.6965120E-01,9.30059E-02
-7.6955940E-01,4.61309E-02
-7.6946760E-01,-6.42207E-02
-7.6937580E-01,-5.15254E-02
-7.6928400E-01,7.73809E-02
-7.6919220E-01,6.27324E-02
-7.6910040E-01,-7.49629E-02
-7.6900860E-01,5.93145E-02
-7.6891680E-01,3.63652E-02
-7.6882500E-01,-7.74043E-02
-7.6873320E-01,1.34160E-02
-7.6864140E-01,4.90605E-02
-7.6854960E-01,-7.34980E-02
-7.6845780E-01,7.39629E-02
-7.6836600E-01,-4.61543E-02
-7.6827420E-01,-6.76387E-02
-7.6818240E-01,3.65039E-03
-7.6809060E-01,7.05449E-02
-7.6799880E-01,4.17363E-02
-7.6790700E-01,-7.30098E-02
-7.6781520E-01,-7.10566E-02
-7.6772340E-01,-8.42402E-02
-7.6763160E-01,-5.05488E-02
-7.6753980E-01,5.49199E-02
-7.6744800E-01,7.39629E-02
-7.6735620E-01,7.10332E-02
-7.6726440E-01,-6.03145E-02
-7.6717260E-01,6.27324E-02
-7.6708080E-01,-7.10566E-02
-7.6698900E-01,7.29863E-02
-7.6689720E-01,-7.59395E-02
-7.6680540E-01,5.98027E-02
-7.6671360E-01,1.39043E-02
-7.6662180E-01,1.58574E-02
-7.6653000E-01,-1.29512E-02
-7.6643820E-01,-4.66426E-02
-7.6634640E-01,6.37090E-02
-7.6625460E-01,5.73613E-02
-7.6616280E-01,-6.47090E-02
-7.6607100E-01,7.39629E-02
-7.6597920E-01,2.26934E-02
-7.6588740E-01,-2.51582E-02
-7.6579560E-01,4.62695E-03
-7.6570380E-01,6.41973E-02
-7.6561200E-01,6.76152E-02
-7.6552020E-01,7.44512E-02
-7.6542840E-01,2.46465E-02
-7.6533660E-01,-4.27363E-02
-7.6524480E-01,-7.83809E-02
-7.6515300E-01,-3.83418E-02
-7.6506120E-01,3.29473E-02
-7.6496940E-01,-3.00410E-02
-7.6487760E-01,-6.51973E-02
-7.6478580E-01,-7.49629E-02
-7.6469400E-01,1.20898E-03
-7.6460220E-01,8.76348E-02
-7.6451040E-01,2.17168E-02
-7.6441860E-01,-6.17793E-02
-7.6432680E-01,-7.88691E-02
-7.6423500E-01,-7.93574E-02
-7.6414320E-01,-4.51777E-02
-7.6405140E-01,-6.81270E-02
-7.6395960E-01,3.29473E-02
-7.6386780E-01,7.44512E-02
-7.6377600E-01,3.58770E-02
-7.6368420E-01,-2.85762E-02
-7.6359240E-01,-8.03340E-02
-7.6350060E-01,2.85527E-02
-7.6340880E-01,5.68730E-02
-7.6331700E-01,-8.13105E-02
-7.6322520E-01,3.53887E-02
-7.6313340E-01,-7.54512E-02
-7.6304160E-01,-7.74043E-02
-7.6294980E-01,-8.03340E-02
-7.6285800E-01,-7.34980E-02
-7.6276620E-01,7.20703E-04
-7.6267440E-01,5.58965E-02
-7.6258260E-01,-3.00410E-02
-7.6249080E-01,-8.22871E-02
-7.6239900E-01,-7.64277E-02
-7.6230720E-01,-1.68574E-02
-7.6221540E-01,6.95684E-02
-7.6212360E-01,1.14629E-02
-7.6203180E-01,-6.81270E-02
-7.6194000E-01,7.20703E-04
-7.6184820E-01,6.61504E-02
-7.6175640E-01,-1.39277E-02
-7.6166460E-01,4.13867E-03
-7.6157280E-01,-8.52168E-02
-7.6148100E-01,1.69727E-03
-7.6138920E-01,4.41777E-02
-7.6129740E-01,-8.27754E-02
-7.6120560E-01,-5.62695E-03
-7.6111380E-01,6.22441E-02
-7.6102200E-01,5.15020E-02
-7.6093020E-01,-6.32441E-02
-7.6083840E-01,-3.67383E-03
-7.6074660E-01,5.00371E-02
-7.6065480E-01,1.20898E-03
-7.6056300E-01,-7.98457E-02
-7.6047120E-01,-4.32246E-02
-7.6037940E-01,6.71270E-02
-7.6028760E-01,-2.90645E-02
-7.6019580E-01,-2.22285E-02
-7.6010400E-01,6.71270E-02
-7.6001220E-01,-7.83809E-02
-7.5992040E-01,5.60352E-03
-7.5982860E-01,6.17559E-02
-7.5973680E-01,-6.22676E-02
-7.5964500E-01,3.16211E-03
-7.5955320E-01,2.75762E-02
-7.5946140E-01,-4.81074E-02
-7.5936960E-01,3.68535E-02
-7.5927780E-01,-6.86152E-02
-7.5918600E-01,4.46660E-02
-7.5909420E-01,-5.98262E-02
-7.5900240E-01,6.95684E-02
-7.5891060E-01,-8.03340E-02
-7.5881880E-01,-7.98457E-02
-7.5872700E-01,-6.86152E-02
-7.5863520E-01,5.39434E-02
-7.5854340E-01,-6.61738E-02
-7.5845160E-01,5.05254E-02
-7.5835980E-01,-8.03340E-02
-7.5826800E-01,-1.72070E-03
-7.5817620E-01,6.71270E-02
-7.5808440E-01,-6.12910E-02
-7.5799260E-01,-7.88691E-02
-7.5790080E-01,-2.71113E-02
-7.5780900E-01,-4.61543E-02
-7.5771720E-01,-1.34395E-02
-7.5762540E-01,5.49199E-02
-7.5753360E-01,6.22441E-02
-7.5744180E-01,-3.15059E-02
-7.5735000E-01,-5.98262E-02
-7.5725820E-01,6.76152E-02
-7.5716640E-01,-7.34980E-02
-7.5707460E-01,2.85527E-02
-7.5698280E-01,3.78301E-02
-7.5689100E-01,-8.17988E-02
-7.5679920E-01,5.19902E-02
-7.5670740E-01,-4.16211E-03
-7.5661560E-01,6.95684E-02
-7.5652380E-01,-2.27168E-02
-7.5643200E-01,-8.27754E-02
-7.5634020E-01,3.34355E-02
-7.5624840E-01,6.66387E-02
-7.5615660E-01,5.54082E-02
-7.5606480E-01,-5.62695E-03
-7.5597300E-01,-8.17988E-02
-7.5588120E-01,-3.19941E-02
-7.5578940E-01,1.48809E-02
-7.5569760E-01,-7.25215E-02
-7.5560580E-01,-7.93574E-02
-7.5551400E-01,-1.58809E-02
-7.5542220E-01,-3.63887E-02
-7.5533040E-01,2.18555E-03
-7.5523860E-01,7.05449E-02
-7.5514680E-01,6.71270E-02
-7.5505500E-01,-4.12715E-02
-7.5496320E-01,-1.68574E-02
-7.5487140E-01,-2.41816E-02
-7.5477960E-01,-3.39473E-02
-7.5468780E-01,-5.05488E-02
-7.5459600E-01,-7.58008E-03
-7.5450420E-01,-1.19746E-02
-7.5441240E-01,-1.39277E-02
-7.5432060E-01,-5.93379E-02
-7.5422880E-01,-6.51973E-02
-7.5413700E-01,4.12480E-02
-7.5404520E-01,7.00566E-02
-7.5395340E-01,5.05254E-02
-7.5386160E-01,-6.27559E-02
-7.5376980E-01,-7.83809E-02
-7.5367800E-01,1.39043E-02
-7.5358620E-01,5.78496E-02
-7.5349440E-01,7.15215E-02
-7.5340260E-01,7.05449E-02
-7.5331080E-01,7.39629E-02
-7.5321900E-01,7.54277E-02
-7.5312720E-01,6.02910E-02
-7.5303540E-01,-3.00410E-02
-7.5294360E-01,-6.27559E-02
-7.5285180E-01,-6.47090E-02
-7.5276000E-01,4.02715E-02
-7.5266820E-01,6.71270E-02
-7.5257640E-01,5.29668E-02
-7.5248460E-01,2.61113E-02
-7.5239280E-01,-7.44746E-02
-7.5230100E-01,-7.64277E-02
-7.5220920E-01,-4.85957E-02
-7.5211740E-01,6.17559E-02
-7.5202560E-01,7.29863E-02
-7.5193380E-01,5.10137E-02
-7.5184200E-01,5.19902E-02
-7.5175020E-01,7.24980E-02
-7.5165840E-01,7.24980E-02
-7.5156660E-01,7.49395E-02
-7.5147480E-01,7.83574E-02
-7.5138300E-01,7.10332E-02
-7.5129120E-01,7.64043E-02
-7.5119940E-01,7.20098E-02
-7.5110760E-01,5.49199E-02
-7.5101580E-01,3.68535E-02
-7.5092400E-01,7.29863E-02
-7.5083220E-01,-1.53926E-02
-7.5074040E-01,3.14824E-02
-7.5064860E-01,3.00176E-02
-7.5055680E-01,-7.25215E-02
-7.5046500E-01,9.02148E-03
-7.5037320E-01,7.68926E-02
-7.5028140E-01,1.69727E-03
-7.5018960E-01,1.73223E-02
-7.5009780E-01,-2.20898E-03
-7.5000600E-01,-1.23242E-03
-7.4991420E-01,2.26934E-02
-7.4982240E-01,-7.93574E-02
-7.4973060E-01,-4.27363E-02
