Time(s),Voltage(V)
-4.5545652,-0.00105664
-4.5544734,0.0189629
-4.5543816,-0.00838086
-4.5542898,-8.00781e-05
-4.554198,-0.00935742
-4.5541062,-0.013752
-4.5540144,0.000408203
-4.5539226,-0.00838086
-4.5538308,-0.0098457
-4.553739,-0.0074043
-4.5536472,0.00431445
-4.5535554,0.0057793
-4.5534636,-0.00886914
-4.5533718,-0.00105664
-4.55328,-0.00154492
-4.5531882,-0.0098457
-4.5530964,-0.00447461
-4.5530046,-0.0113105
-4.5529128,-0.00154492
-4.552821,-0.00447461
-4.5527292,-0.010334
-4.5526374,-0.0132637
-4.5525456,-0.0117988
-4.5524538,0.0170098
-4.552362,-0.00642773
-4.5522702,-0.0176582
-4.5521784,-0.0098457
-4.5520866,0.00480273
-4.5519948,0.00138477
-4.551903,-0.0074043
-4.5518112,-0.00886914
-4.5517194,-0.0108223
-4.5516276,-0.00300977
-4.5515358,0.00724414
-4.551444,-0.00789258
-4.5513522,-0.00447461
-4.5512604,-0.0074043
-4.5511686,-0.00154492
-4.5510768,-0.000568359
-4.550985,0.000408203
-4.5508932,0.0131035
-4.5508014,-0.0020332
-4.5507096,0.00431445
-4.5506178,-0.00252148
-4.550526,0.0082207
-4.5504342,0.00284961
-4.5503424,0.0106621
-4.5502506,0.0116387
-4.5501588,0.00431445
-4.550067,0.0057793
-4.5499752,0.00724414
-4.5498834,0.00773242
-4.5497916,0.00187305
-4.5496998,0.00626758
-4.549608,0.0184746
-4.5495162,-0.00252148
-4.5494244,0.00870898
-4.5493326,0.00333789
-4.5492408,0.0057793
-4.549149,0.00870898
-4.5490572,0.00187305
-4.5489654,-0.00447461
-4.5488736,0.00968555
-4.5487818,0.0101738
-4.54869,0.0375176
-4.5485982,-0.00447461
-4.5485064,0.00675586
-4.5484146,0.00968555
-4.5483228,-0.0098457
-4.548231,0.00431445
-4.5481392,0.0248223
-4.5480474,0.00919727
-4.5479556,0.00284961
-4.5478638,0.00138477
-4.547772,0.0106621
-4.5476802,0.0228691
-4.5475884,0.0214043
-4.5474966,0.0194512
-4.5474048,0.0194512
-4.547313,0.00236133
-4.5472212,0.00870898
-4.5471294,0.0106621
-4.5470376,0.017498
-4.5469458,0.0253105
-4.546854,0.0248223
-4.5467622,0.0238457
-4.5466704,0.020916
-4.5465786,-0.00300977
-4.5464868,0.0145684
-4.546395,0.00675586
-4.5463032,0.0111504
-4.5462114,0.0233574
-4.5461196,0.0126152
-4.5460278,0.0257988
-4.545936,0.00626758
-4.5458442,0.00187305
-4.5457524,0.00870898
-4.5456606,0.000408203
-4.5455688,0.0140801
-4.545477,0.00724414
-4.5453852,0.00480273
-4.5452934,0.0140801
-4.5452016,0.00382617
-4.5451098,-0.0020332
-4.545018,0.0057793
-4.5449262,0.000896484
-4.5448344,-8.00781e-05
-4.5447426,0.0057793
-4.5446508,0.00284961
-4.544559,0.00138477
-4.5444672,0.0111504
-4.5443754,-0.00349805
-4.5442836,0.00284961
-4.5441918,0.00138477
-4.5441,-8.00781e-05
-4.5440082,-0.00105664
-4.5439164,0.027752
-4.5438246,0.00870898
-4.5437328,-0.013752
-4.543641,0.00870898
-4.5435492,0.000896484
-4.5434574,0.00480273
-4.5433656,-0.0142402
-4.5432738,0.00919727
-4.543182,0.00236133
-4.5430902,0.00626758
-4.5429984,0.00431445
-4.5429066,0.0057793
-4.5428148,0.00187305
-4.542723,-0.0020332
-4.5426312,-0.00105664
-4.5425394,0.00431445
-4.5424476,0.0082207
-4.5423558,0.00382617
-4.542264,0.00724414
-4.5421722,0.0082207
-4.5420804,0.00431445
-4.5419886,-0.00154492
-4.5418968,0.00236133
-4.541805,-0.00398633
-4.5417132,0.00284961
-4.5416214,0.0126152
-4.5415296,0.00187305
-4.5414378,-8.00781e-05
-4.541346,0.00431445
-4.5412542,-0.00789258
-4.5411624,0.00529102
-4.5410706,0.0082207
-4.5409788,-0.00300977
-4.540887,-0.00398633
-4.5407952,-0.00447461
-4.5407034,-8.00781e-05
-4.5406116,0.00529102
-4.5405198,-0.0074043
-4.540428,-0.0166816
-4.5403362,0.00675586
-4.5402444,-0.0142402
-4.5401526,-0.0113105
-4.5400608,-0.0117988
-4.539969,-0.0117988
-4.5398772,-0.00398633
-4.5397854,-0.0074043
-4.5396936,-0.0117988
-4.5396018,-0.0200996
-4.53951,-0.00789258
-4.5394182,-0.0161934
-4.5393264,-0.013752
-4.5392346,-0.0254707
-4.5391428,-0.0127754
-4.539051,-0.0284004
-4.5389592,-0.0108223
-4.5388674,-0.00593945
-4.5387756,-0.0098457
-4.5386838,-0.0117988
-4.538592,-0.00252148
-4.5385002,-0.0147285
-4.5384084,-0.0200996
-4.5383166,-0.0176582
-4.5382248,-0.010334
-4.538133,-0.0152168
-4.5380412,-0.0098457
-4.5379494,-0.00252148
-4.5378576,-0.00447461
-4.5377658,-0.013752
-4.537674,-0.050373
-4.5375822,-0.0298652
-4.5374904,-0.0284004
-4.5373986,-0.010334
-4.5373068,-0.0152168
-4.537215,-0.0166816
-4.5371232,-0.013752
-4.5370314,0.00236133
-4.5369396,-0.00496289
-4.5368478,-0.0244941
-4.536756,-0.0332832
-4.5366642,-0.0318184
-4.5365724,-0.0166816
-4.5364806,-0.0230293
-4.5363888,-0.0308418
-4.536297,-0.0186348
-4.5362052,-0.0200996
-4.5361134,-0.0127754
-4.5360216,-0.00398633
-4.5359298,0.000408203
-4.535838,-0.00789258
-4.5357462,-0.0215645
-4.5356544,-0.00300977
-4.5355626,-0.0284004
-4.5354708,-8.00781e-05
-4.535379,0.000408203
-4.5352872,-8.00781e-05
-4.5351954,-8.00781e-05
-4.5351036,-0.00300977
-4.5350118,-0.00105664
-4.53492,-0.0157051
-4.5348282,-0.00447461
-4.5347364,-0.00252148
-4.5346446,0.00333789
-4.5345528,0.000896484
-4.534461,-0.010334
-4.5343692,-0.0020332
-4.5342774,-0.0074043
-4.5341856,-0.00886914
-4.5340938,-0.0108223
-4.534002,-0.0132637
-4.5339102,-0.00935742
-4.5338184,-0.00545117
-4.5337266,-0.00838086
-4.5336348,-0.00935742
-4.533543,-0.000568359
-4.5334512,-0.00496289
-4.5333594,-0.00154492
-4.5332676,-0.00447461
-4.5331758,-0.00105664
-4.533084,-0.00496289
-4.5329922,-0.00447461
-4.5329004,-0.00252148
-4.5328086,-0.00642773
-4.5327168,-0.0113105
-4.532625,-0.00398633
-4.5325332,0.0057793
-4.5324414,-0.00545117
-4.5323496,-0.0171699
-4.5322578,-0.0117988
-4.532166,-0.00300977
-4.5320742,0.00675586
-4.5319824,-0.00496289
-4.5318906,-0.0166816
-4.5317988,-0.00447461
-4.531707,-0.00886914
-4.5316152,-0.00496289
-4.5315234,0.00529102
-4.5314316,-0.00154492
-4.5313398,0.00333789
-4.531248,-0.00252148
-4.5311562,-0.00398633
-4.5310644,-0.00252148
-4.5309726,-0.000568359
-4.5308808,0.00431445
-4.530789,-0.0020332
-4.5306972,-0.00252148
-4.5306054,0.00284961
-4.5305136,0.00968555
-4.5304218,0.00529102
-4.53033,0.00187305
-4.5302382,0.00382617
-4.5301464,0.0155449
-4.5300546,0.0150566
-4.5299628,-0.00154492
-4.529871,-8.00781e-05
-4.5297792,-0.00252148
-4.5296874,0.0101738
-4.5295956,0.0116387
-4.5295038,0.0116387
-4.529412,0.0126152
-4.5293202,0.00968555
-4.5292284,0.0140801
-4.5291366,0.00236133
-4.5290448,0.00138477
-4.528953,0.00675586
-4.5288612,0.012127
-4.5287694,0.00480273
-4.5286776,0.00138477
-4.5285858,0.0106621
-4.528494,0.0131035
-4.5284022,0.00431445
-4.5283104,0.0082207
-4.5282186,0.0111504
-4.5281268,0.00382617
-4.528035,0.0057793
-4.5279432,-0.00398633
-4.5278514,0.0262871
-4.5277596,0.0160332
-4.5276678,0.017498
-4.527576,0.0145684
-4.5274842,0.0170098
-4.5273924,0.012127
-4.5273006,0.0106621
-4.5272088,0.00626758
-4.527117,0.0111504
-4.5270252,0.00284961
-4.5269334,0.020916
-4.5268416,0.027752
-4.5267498,0.00724414
-4.526658,0.0316582
-4.5265662,0.0223809
-4.5264744,0.0214043
-4.5263826,0.0150566
-4.5262908,0.0160332
-4.526199,0.0204277
-4.5261072,0.0301934
-4.5260154,0.0218926
-4.5259236,0.0194512
-4.5258318,-0.000568359
-4.52574,-0.00349805
-4.5256482,0.00968555
-4.5255564,0.0101738
-4.5254646,0.00284961
-4.5253728,0.0101738
-4.525281,0.0082207
-4.5251892,0.00284961
-4.5250974,0.0150566
-4.5250056,0.00919727
-4.5249138,0.00724414
-4.524822,0.00870898
-4.5247302,0.0135918
-4.5246384,-0.0176582
-4.5245466,0.00382617
-4.5244548,-0.00789258
-4.524363,-0.0074043
-4.5242712,0.0057793
-4.5241794,0.000408203
-4.5240876,-0.00593945
-4.5239958,-0.00447461
-4.523904,-0.0176582
-4.5238122,0.00431445
-4.5237204,-0.00252148
-4.5236286,-0.00252148
-4.5235368,-0.00154492
-4.523445,0.00382617
-4.5233532,-0.000568359
-4.5232614,0.00138477
-4.5231696,0.0111504
-4.5230778,-0.00642773
-4.522986,0.00333789
-4.5228942,-0.00496289
-4.5228024,0.00480273
-4.5227106,-8.00781e-05
-4.5226188,-0.00886914
-4.522527,0.00724414
-4.5224352,-0.00300977
-4.5223434,0.00480273
-4.5222516,0.00284961
-4.5221598,-0.00447461
-4.522068,-0.00154492
-4.5219762,-0.0210762
-4.5218844,0.00138477
-4.5217926,0.0111504
-4.5217008,0.0057793
-4.521609,0.00333789
-4.5215172,0.0082207
-4.5214254,0.00236133
-4.5213336,-0.0074043
-4.5212418,-0.000568359
-4.52115,-0.00789258
-4.5210582,-0.0074043
-4.5209664,0.000408203
-4.5208746,0.00773242
-4.5207828,-0.00642773
-4.520691,-0.00838086
-4.5205992,-0.00642773
-4.5205074,-0.00398633
-4.5204156,-0.00496289
-4.5203238,-0.0074043
-4.520232,-0.0098457
-4.5201402,-0.0020332
-4.5200484,-0.0108223
-4.5199566,-0.0127754
-4.5198648,-0.00398633
-4.519773,-0.00398633
-4.5196812,-0.0020332
-4.5195894,-0.00935742
-4.5194976,-0.00252148
-4.5194058,-0.0235176
-4.519314,0.00968555
-4.5192222,-0.0108223
-4.5191304,-0.00545117
-4.5190386,-0.00838086
-4.5189468,-0.0113105
-4.518855,-0.00886914
-4.5187632,-0.010334
-4.5186714,-0.0108223
-4.5185796,-0.0215645
-4.5184878,-0.010334
-4.518396,-0.00935742
-4.5183042,-0.0157051
-4.5182124,-0.0074043
-4.5181206,-0.0132637
-4.5180288,-0.0176582
-4.517937,0.012127
-4.5178452,0.0194512
-4.5177534,-0.0176582
-4.5176616,-0.0113105
-4.5175698,-0.0308418
-4.517478,-0.0210762
-4.5173862,-0.0108223
-4.5172944,-0.019123
-4.5172026,-0.0113105
-4.5171108,-0.0020332
-4.517019,-0.0132637
-4.5169272,-0.0284004
-4.5168354,-0.0210762
-4.5167436,-0.0244941
-4.5166518,-0.025959
-4.51656,-0.0200996
-4.5164682,-0.0210762
-4.5163764,-0.0284004
-4.5162846,-0.0274238
-4.5161928,-0.0240059
-4.516101,-0.019123
-4.5160092,-0.0230293
-4.5159174,-0.0171699
-4.5158256,0.012127
-4.5157338,0.000896484
-4.515642,0.0126152
-4.5155502,-0.0166816
-4.5154584,-0.00496289
-4.5153666,-0.00447461
-4.5152748,-0.00593945
-4.515183,-0.00545117
-4.5150912,0.00333789
-4.5149994,-0.0113105
-4.5149076,0.00529102
-4.5148158,-0.0020332
-4.514724,-0.00154492
-4.5146322,-0.0161934
-4.5145404,-0.00252148
-4.5144486,0.00138477
-4.5143568,-0.00593945
-4.514265,-0.00545117
-4.5141732,0.00919727
-4.5140814,-0.0020332
-4.5139896,-0.00593945
-4.5138978,-0.0117988
-4.513806,0.00333789
-4.5137142,0.000896484
-4.5136224,-0.00838086
-4.5135306,-0.0074043
-4.5134388,-0.00252148
-4.513347,-0.00105664
-4.5132552,-0.00593945
-4.5131634,-0.010334
-4.5130716,-0.0132637
-4.5129798,0.000408203
-4.512888,-0.00349805
-4.5127962,-0.0074043
-4.5127044,-0.0020332
-4.5126126,0.0140801
-4.5125208,-0.00154492
-4.512429,-0.00789258
-4.5123372,-0.010334
-4.5122454,-0.0020332
-4.5121536,-0.00300977
-4.5120618,-0.00642773
-4.51197,-0.00300977
-4.5118782,-0.00691602
-4.5117864,-0.00545117
-4.5116946,-0.00545117
-4.5116028,-0.00447461
-4.511511,-0.00154492
-4.5114192,-0.000568359
-4.5113274,-0.00593945
-4.5112356,0.00284961
-4.5111438,0.0316582
-4.511052,-0.0132637
-4.5109602,-0.00496289
-4.5108684,-0.00691602
-4.5107766,-0.00545117
-4.5106848,0.00333789
-4.510593,-0.00154492
-4.5105012,-0.00349805
-4.5104094,-0.00447461
-4.5103176,0.00675586
-4.5102258,0.0131035
-4.510134,0.00675586
-4.5100422,0.00138477
-4.5099504,0.00919727
-4.5098586,0.00333789
-4.5097668,0.00529102
-4.509675,0.00431445
-4.5095832,0.0116387
-4.5094914,0.00675586
-4.5093996,0.0214043
-4.5093078,0.00431445
-4.509216,0.00333789
-4.5091242,0.00919727
-4.5090324,-0.00105664
-4.5089406,0.012127
-4.5088488,0.0106621
-4.508757,-0.00105664
-4.5086652,-0.000568359
-4.5085734,0.0116387
-4.5084816,-0.00789258
-4.5083898,-8.00781e-05
-4.508298,0.0057793
-4.5082062,0.0131035
-4.5081144,0.00431445
-4.5080226,-0.00154492
-4.5079308,-0.00496289
-4.507839,-0.00496289
-4.5077472,0.0189629
-4.5076554,0.0218926
-4.5075636,0.0214043
-4.5074718,0.0082207
-4.50738,0.0111504
-4.5072882,0.00773242
-4.5071964,-0.0020332
-4.5071046,0.00919727
-4.5070128,0.0106621
-4.506921,0.00529102
-4.5068292,0.0116387
-4.5067374,0.0282402
-4.5066456,0.027752
-4.5065538,0.0101738
-4.506462,0.0199395
-4.5063702,0.0179863
-4.5062784,0.0214043
-4.5061866,0.0101738
-4.5060948,0.017498
-4.506003,0.043377
-4.5059112,0.012127
-4.5058194,0.00529102
-4.5057276,-0.00691602
-4.5056358,-0.00349805
-4.505544,0.00187305
-4.5054522,0.00187305
-4.5053604,-0.00398633
-4.5052686,0.00626758
-4.5051768,-0.00300977
-4.505085,0.00284961
-4.5049932,0.00382617
-4.5049014,0.00187305
-4.5048096,0.00187305
-4.5047178,0.0116387
-4.504626,-0.00642773
-4.5045342,-0.0113105
-4.5044424,-8.00781e-05
-4.5043506,-0.00252148
-4.5042588,0.0228691
-4.504167,0.00773242
-4.5040752,0.00431445
-4.5039834,0.0150566
-4.5038916,0.00529102
-4.5037998,0.00675586
-4.503708,0.00870898
-4.5036162,-8.00781e-05
-4.5035244,-0.0020332
-4.5034326,0.00870898
-4.5033408,0.0194512
-4.503249,0.00333789
-4.5031572,-0.0020332
-4.5030654,-0.00545117
-4.5029736,-8.00781e-05
-4.5028818,0.00236133
-4.50279,0.0262871
-4.5026982,-0.00105664
-4.5026064,0.00382617
-4.5025146,0.0155449
-4.5024228,0.000896484
-4.502331,0.0106621
-4.5022392,0.00382617
-4.5021474,0.00284961
-4.5020556,0.00870898
-4.5019638,-0.00349805
-4.501872,-8.00781e-05
-4.5017802,0.0253105
-4.5016884,0.00431445
-4.5015966,0.000896484
-4.5015048,0.00626758
-4.501413,0.00138477
-4.5013212,-0.000568359
-4.5012294,-0.00886914
-4.5011376,0.00529102
-4.5010458,0.00236133
-4.500954,0.00333789
-4.5008622,0.00236133
-4.5007704,-8.00781e-05
-4.5006786,-0.00154492
-4.5005868,0.000408203
-4.500495,-0.00154492
-4.5004032,-0.00545117
-4.5003114,-0.00935742
-4.5002196,-0.0147285
-4.5001278,-0.013752
-4.500036,-8.00781e-05
-4.4999442,-0.0020332
-4.4998524,0.000896484
-4.4997606,-0.0098457
-4.4996688,-0.0181465
-4.499577,-0.00545117
-4.4994852,-0.0020332
-4.4993934,-0.0147285
-4.4993016,-0.0323066
-4.4992098,-0.0152168
-4.499118,0.00382617
-4.4990262,-0.00398633
-4.4989344,-0.00496289
-4.4988426,-0.0147285
-4.4987508,-0.00838086
-4.498659,-0.0098457
-4.4985672,-0.0127754
-4.4984754,-0.0230293
-4.4983836,-0.0098457
-4.4982918,-0.00886914
-4.4982,-0.0108223
-4.4981082,-0.0171699
-4.4980164,-0.00154492
-4.4979246,-0.0074043
-4.4978328,-0.00496289
-4.497741,-0.0161934
-4.4976492,-0.0391426
-4.4975574,-0.022541
-4.4974656,-0.0288887
-4.4973738,-0.0176582
-4.497282,-0.0108223
-4.4971902,-0.0122871
-4.4970984,-0.010334
-4.4970066,-0.0020332
-4.4969148,-0.022541
-4.496823,-0.0244941
-4.4967312,-0.0147285
-4.4966394,-0.0274238
-4.4965476,-0.019123
-4.4964558,-0.0176582
-4.496364,-0.019123
-4.4962722,-0.0230293
-4.4961804,-0.0127754
-4.4960886,-0.0142402
-4.4959968,-0.0108223
-4.495905,-0.00789258
-4.4958132,-0.0122871
-4.4957214,0.0199395
-4.4956296,-0.00447461
-4.4955378,-0.00935742
-4.495446,-0.00398633
-4.4953542,-0.0020332
-4.4952624,-0.00593945
-4.4951706,-0.00935742
-4.4950788,-0.0142402
-4.494987,-0.00252148
-4.4948952,-0.00447461
-4.4948034,-0.0098457
-4.4947116,-0.0152168
-4.4946198,-0.0161934
-4.494528,-0.00349805
-4.4944362,0.00284961
-4.4943444,-0.00935742
-4.4942526,-0.00154492
-4.4941608,-0.00545117
-4.494069,-0.0142402
-4.4939772,-0.0113105
-4.4938854,-0.0117988
-4.4937936,-8.00781e-05
-4.4937018,-0.00496289
-4.49361,-0.00496289
-4.4935182,-0.00154492
-4.4934264,-0.010334
-4.4933346,-0.00593945
-4.4932428,-0.00642773
-4.493151,-0.0074043
-4.4930592,-0.00252148
-4.4929674,-0.0074043
-4.4928756,-0.00349805
-4.4927838,-0.0020332
-4.492692,-0.00593945
-4.4926002,-0.00105664
-4.4925084,-0.00593945
-4.4924166,0.00138477
-4.4923248,0.0126152
-4.492233,0.000896484
-4.4921412,-0.0074043
-4.4920494,-0.00593945
-4.4919576,-0.00300977
-4.4918658,0.00284961
-4.491774,-0.00593945
-4.4916822,0.00626758
-4.4915904,-0.00447461
-4.4914986,-0.0186348
-4.4914068,-0.0127754
-4.491315,-0.00398633
-4.4912232,-0.00642773
-4.4911314,-0.00838086
-4.4910396,-0.00691602
-4.4909478,-0.00349805
-4.490856,-0.00349805
-4.4907642,-0.0152168
-4.4906724,-0.00349805
-4.4905806,0.00431445
-4.4904888,0.00382617
-4.490397,0.00870898
-4.4903052,0.043377
-4.4902134,-0.0147285
-4.4901216,0.00480273
-4.4900298,-0.00349805
-4.489938,0.0057793
-4.4898462,-0.00349805
-4.4897544,0.0170098
-4.4896626,0.00675586
-4.4895708,0.000896484
-4.489479,0.0160332
-4.4893872,0.00968555
-4.4892954,0.00431445
-4.4892036,0.0106621
-4.4891118,0.00236133
-4.48902,0.0082207
-4.4889282,0.00724414
-4.4888364,0.0082207
-4.4887446,0.012127
-4.4886528,0.0082207
-4.488561,-0.00935742
-4.4884692,0.012127
-4.4883774,0.0140801
-4.4882856,0.0155449
-4.4881938,0.00919727
-4.488102,0.0179863
-4.4880102,0.0082207
-4.4879184,-0.00349805
-4.4878266,0.00382617
-4.4877348,0.00919727
-4.487643,0.0170098
-4.4875512,0.0228691
-4.4874594,0.0257988
-4.4873676,0.0082207
-4.4872758,0.00187305
-4.487184,-0.00154492
-4.4870922,0.00675586
-4.4870004,0.0131035
-4.4869086,0.0179863
-4.4868168,0.048748
-4.486725,0.017498
-4.4866332,0.0253105
-4.4865414,0.0116387
-4.4864496,0.0155449
-4.4863578,0.0106621
-4.486266,0.0189629
-4.4861742,0.017498
-4.4860824,0.0189629
-4.4859906,0.0228691
-4.4858988,0.017498
-4.485807,-0.0020332
-4.4857152,0.000408203
-4.4856234,-0.00496289
-4.4855316,0.00382617
-4.4854398,0.0135918
-4.485348,0.0057793
-4.4852562,0.00333789
-4.4851644,0.00333789
-4.4850726,-0.0020332
-4.4849808,0.00382617
-4.484889,0.00480273
-4.4847972,0.00382617
-4.4847054,0.0101738
-4.4846136,0.00870898
-4.4845218,-0.00545117
-4.48443,-0.00886914
-4.4843382,0.00187305
-4.4842464,0.0116387
-4.4841546,0.00138477
-4.4840628,0.00138477
-4.483971,0.00529102
-4.4838792,-0.00154492
-4.4837874,0.00919727
-4.4836956,0.00529102
-4.4836038,0.00675586
-4.483512,0.00626758
-4.4834202,0.00870898
-4.4833284,0.00382617
-4.4832366,0.00333789
-4.4831448,0.00382617
-4.483053,0.0082207
-4.4829612,-0.00349805
-4.4828694,0.00431445
-4.4827776,0.00773242
-4.4826858,0.0101738
-4.482594,0.00333789
-4.4825022,-0.00105664
-4.4824104,0.00870898
-4.4823186,0.000408203
-4.4822268,0.000896484
-4.482135,-0.00349805
-4.4820432,-0.0122871
-4.4819514,0.0340996
-4.4818596,-0.000568359
-4.4817678,-0.00593945
-4.481676,0.00236133
-4.4815842,0.00382617
-4.4814924,0.00382617
-4.4814006,-0.00545117
-4.4813088,0.0111504
-4.481217,-8.00781e-05
-4.4811252,-0.00398633
-4.4810334,0.00284961
-4.4809416,-0.00398633
-4.4808498,-0.00642773
-4.480758,-0.00300977
-4.4806662,-0.00642773
-4.4805744,0.00724414
-4.4804826,-0.00545117
-4.4803908,-0.00935742
-4.480299,-0.00398633
-4.4802072,-0.00789258
-4.4801154,-0.00838086
-4.4800236,-0.0152168
-4.4799318,-0.00838086
-4.47984,-0.0142402
-4.4797482,-0.00691602
-4.4796564,-0.0161934
-4.4795646,-0.0127754
-4.4794728,-0.00154492
-4.479381,-0.0117988
-4.4792892,-0.0074043
-4.4791974,-0.00838086
-4.4791056,-0.00691602
-4.4790138,-0.0113105
-4.478922,-0.0127754
-4.4788302,-0.010334
-4.4787384,-0.00593945
-4.4786466,-0.013752
-4.4785548,-0.0142402
-4.478463,-0.0142402
-4.4783712,-0.00349805
-4.4782794,-0.0147285
-4.4781876,-0.0200996
-4.4780958,-0.00789258
-4.478004,-0.00886914
-4.4779122,-0.00593945
-4.4778204,-0.0117988
-4.4777286,-0.0430488
-4.4776368,-0.0288887
-4.477545,-0.0318184
-4.4774532,-0.0166816
-4.4773614,-0.0161934
-4.4772696,-0.0147285
-4.4771778,-0.0020332
-4.477086,-0.0074043
-4.4769942,-0.0176582
-4.4769024,-0.029377
-4.4768106,-0.0196113
-4.4767188,-0.0406074
-4.476627,-0.034748
-4.4765352,-0.0274238
-4.4764434,-0.0147285
-4.4763516,-0.00447461
-4.4762598,-0.0244941
-4.476168,-0.0323066
-4.4760762,-0.0161934
-4.4759844,-0.0171699
-4.4758926,-0.00789258
-4.4758008,-0.0235176
-4.475709,-0.00447461
-4.4756172,-0.0176582
-4.4755254,0.000408203
-4.4754336,-0.0020332
-4.4753418,0.00236133
-4.47525,-0.00398633
-4.4751582,-0.013752
-4.4750664,-0.00789258
-4.4749746,-0.00545117
-4.4748828,-0.00154492
-4.474791,-0.00593945
-4.4746992,-0.00252148
-4.4746074,-0.00642773
-4.4745156,-0.00935742
-4.4744238,-0.00642773
-4.474332,-0.0108223
-4.4742402,-0.00935742
-4.4741484,-0.00642773
-4.4740566,0.00236133
-4.4739648,-0.0113105
-4.473873,-0.00935742
-4.4737812,-0.00691602
-4.4736894,-0.0142402
-4.4735976,0.0145684
-4.4735058,-0.0117988
-4.473414,-0.00935742
-4.4733222,-0.00642773
-4.4732304,-0.00447461
-4.4731386,0.00333789
-4.4730468,-0.000568359
-4.472955,0.00431445
-4.4728632,0.000408203
-4.4727714,-0.0269355
-4.4726796,-0.00886914
-4.4725878,0.0106621
-4.472496,0.00236133
-4.4724042,0.000896484
-4.4723124,-0.0142402
-4.4722206,-0.0020332
-4.4721288,-0.00300977
-4.472037,0.00431445
-4.4719452,-0.010334
-4.4718534,-0.00642773
-4.4717616,-0.00545117
-4.4716698,0.000896484
-4.471578,-0.00789258
-4.4714862,-0.00154492
-4.4713944,-0.00398633
-4.4713026,-0.00300977
-4.4712108,0.0155449
-4.471119,-0.0113105
-4.4710272,-0.00545117
-4.4709354,-0.00496289
-4.4708436,-0.00545117
-4.4707518,0.00431445
-4.47066,-0.000568359
-4.4705682,-0.00593945
-4.4704764,-0.00252148
-4.4703846,0.00675586
-4.4702928,0.00626758
-4.470201,0.012127
-4.4701092,0.012127
-4.4700174,0.0057793
-4.4699256,0.00870898
-4.4698338,-0.00300977
-4.469742,0.00724414
-4.4696502,0.00675586
-4.4695584,0.0150566
-4.4694666,0.024334
-4.4693748,-0.0074043
-4.469283,0.00870898
-4.4691912,0.00480273
-4.4690994,0.00870898
-4.4690076,0.000408203
-4.4689158,0.0160332
-4.468824,0.0101738
-4.4687322,0.0184746
-4.4686404,-0.0147285
-4.4685486,0.000408203
-4.4684568,0.00870898
-4.468365,0.0199395
-4.4682732,0.00675586
-4.4681814,0.0057793
-4.4680896,0.00529102
-4.4679978,0.0140801
-4.467906,0.00431445
-4.4678142,0.0106621
-4.4677224,0.012127
-4.4676306,0.0194512
-4.4675388,0.0204277
-4.467447,0.0233574
-4.4673552,0.0150566
-4.4672634,0.00968555
-4.4671716,0.00284961
-4.4670798,0.020916
-4.466988,0.0126152
-4.4668962,0.0272637
-4.4668044,0.0282402
-4.4667126,0.0223809
-4.4666208,0.0223809
-4.466529,0.0189629
-4.4664372,0.00870898
-4.4663454,0.017498
-4.4662536,0.0194512
-4.4661618,0.0184746
-4.46607,0.0238457
-4.4659782,0.0287285
-4.4658864,0.0145684
-4.4657946,0.00529102
-4.4657028,0.00333789
-4.465611,0.000896484
-4.4655192,0.00431445
-4.4654274,0.0101738
-4.4653356,0.0116387
-4.4652438,0.0218926
-4.465152,-0.00886914
-4.4650602,0.00529102
-4.4649684,-0.00886914
-4.4648766,0.00333789
-4.4647848,0.0384941
-4.464693,0.00333789
-4.4646012,-0.0127754
-4.4645094,0.00626758
-4.4644176,0.00382617
-4.4643258,-0.00300977
-4.464234,0.00333789
-4.4641422,0.00187305
-4.4640504,0.00382617
-4.4639586,-8.00781e-05
-4.4638668,-8.00781e-05
-4.463775,-0.00300977
-4.4636832,-0.00252148
-4.4635914,-0.00886914
-4.4634996,0.00138477
-4.4634078,0.00284961
-4.463316,0.00870898
-4.4632242,0.00773242
-4.4631324,0.00333789
-4.4630406,0.0082207
-4.4629488,0.000896484
-4.462857,0.00333789
-4.4627652,-0.0020332
-4.4626734,-0.00447461
-4.4625816,0.00968555
-4.4624898,0.00480273
-4.462398,0.012127
-4.4623062,0.0111504
-4.4622144,-0.00105664
-4.4621226,-0.00300977
